0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149
1638.481, 1566.295, 1604.286, 1585.592, 1584.822, 1585.292, 1588.292, 1589.206, 1579.367, 1584.823, 1563.827, 1622.351, 1599.081, 1596.657, 1593.071, 1593.571, 1593.485, 1776.921, 1709.147, 1359.265, 1180.927, 1174.330, 1124.089, 1028.848, 1185.096, 1268.533, 1293.391, 1412.077, 1670.122, 1383.201, 1218.013, 1291.532, 1283.673, 1274.215, 1268.703, 1268.626, 1262.101, 1267.338, 1268.236, 1260.567, 1266.580, 1264.336, 1281.372, 1228.443, 1223.557, 1252.956, 1076.805, 1137.408, 1223.076, 1242.471, 1234.976, 1243.331, 1245.860, 1245.995, 1250.496, 1248.145, 1121.029, 1168.739, 1246.956, 1279.059, 1115.435, 1100.537, 1359.005, 1469.452, 1415.156, 1408.851, 1390.282, 1462.019, 1175.880, 1263.348, 1206.499, 1174.815, 1178.910, 1166.610, 1173.382, 1165.012, 1174.221, 1173.456, 1169.677, 1171.116, 1176.869, 1171.490, 1179.120, 1176.757, 1271.178, 1336.699, 1431.166, 1406.967, 1393.471, 143.576, 121.244, 36.290, 43.898, 44.833, 0.000, 49.749, 31.859, 46.347, 68.029, 41.749, 1514.106, 1403.182, 1395.635, 1388.126, 1388.941, 1392.878, 1392.505, 1388.293, 1385.015, 1392.931, 1383.043, 1399.233, 1393.010, 1380.893, 1393.708, 1384.268, 1386.677, 1371.650, 1466.041, 1474.715, 1467.511, 1459.239, 1461.638, 1459.697, 1468.233, 1466.667, 1464.345, 1468.028, 1468.006, 1465.171, 1465.618, 1464.895, 1466.405, 1463.967, 1471.205, 1474.468, 883.645, 1074.419, 1077.809, 1579.215, 1528.227, 1523.613, 1525.327, 1522.322, 1579.753, 1510.301, 1345.965, 1378.467, 1349.622, 1302.767, 
1648.740, 1577.470, 1615.631, 1597.103, 1595.895, 1596.390, 1599.737, 1600.350, 1590.491, 1595.945, 1575.458, 1629.805, 1609.465, 1607.378, 1603.422, 1603.921, 1604.121, 1783.381, 1723.275, 1373.778, 1188.006, 1184.679, 1137.001, 1044.095, 1200.447, 1285.619, 1309.338, 1425.939, 1683.028, 1394.536, 1229.508, 1305.249, 1296.699, 1286.718, 1280.557, 1280.195, 1273.415, 1278.361, 1279.326, 1272.155, 1277.548, 1275.243, 1293.760, 1239.783, 1233.575, 1262.045, 1085.200, 1146.337, 1233.122, 1253.758, 1247.615, 1255.697, 1258.647, 1258.867, 1264.525, 1261.919, 1130.601, 1177.029, 1249.918, 1291.508, 1130.595, 1115.642, 1371.259, 1481.633, 1426.592, 1420.368, 1401.985, 1473.617, 1188.140, 1275.553, 1221.451, 1189.950, 1193.950, 1181.935, 1188.603, 1180.135, 1189.239, 1188.483, 1184.647, 1186.421, 1192.255, 1186.697, 1194.439, 1191.805, 1284.827, 1350.776, 1444.735, 1420.315, 1404.252, 131.799, 102.621, 54.074, 41.737, 30.578, 49.749, 0.000, 48.518, 37.430, 67.491, 50.616, 1523.802, 1417.767, 1409.966, 1402.435, 1403.256, 1407.170, 1406.819, 1402.583, 1399.725, 1407.695, 1397.368, 1413.577, 1407.366, 1395.585, 1408.085, 1398.930, 1401.411, 1381.078, 1476.637, 1485.245, 1477.870, 1469.457, 1472.041, 1470.455, 1478.571, 1477.095, 1475.095, 1478.309, 1478.847, 1475.821, 1476.231, 1475.695, 1477.155, 1474.600, 1481.286, 1489.220, 876.423, 1081.429, 1085.273, 1593.911, 1542.213, 1538.033, 1539.797, 1536.329, 1594.410, 1524.552, 1359.845, 1391.700, 1362.709, 1315.328, 
1642.235, 1570.867, 1609.310, 1590.429, 1589.725, 1590.155, 1593.103, 1594.116, 1584.235, 1589.746, 1568.848, 1625.495, 1605.345, 1602.866, 1599.401, 1599.860, 1599.768, 1780.847, 1716.281, 1366.605, 1185.591, 1180.856, 1131.617, 1037.379, 1193.370, 1277.757, 1302.827, 1421.265, 1678.666, 1391.152, 1224.985, 1300.445, 1292.585, 1283.043, 1277.463, 1277.359, 1270.807, 1276.057, 1276.936, 1269.242, 1275.320, 1273.055, 1290.467, 1236.859, 1231.742, 1259.933, 1084.847, 1145.868, 1232.185, 1251.788, 1244.292, 1252.738, 1255.345, 1255.485, 1259.986, 1257.643, 1128.100, 1175.159, 1250.307, 1285.492, 1124.018, 1109.356, 1367.926, 1477.858, 1423.471, 1417.088, 1398.226, 1469.635, 1183.853, 1269.096, 1214.040, 1182.299, 1186.679, 1174.132, 1181.102, 1172.497, 1181.915, 1181.207, 1177.307, 1178.668, 1184.469, 1179.157, 1186.755, 1184.375, 1278.415, 1344.026, 1438.892, 1414.412, 1398.295, 131.579, 111.459, 39.875, 45.299, 45.022, 31.859, 48.518, 0.000, 45.530, 58.284, 38.652, 1519.711, 1411.703, 1404.059, 1396.577, 1397.411, 1401.338, 1400.959, 1396.760, 1393.498, 1401.475, 1391.460, 1407.710, 1401.495, 1389.328, 1402.168, 1392.703, 1395.106, 1375.615, 1471.105, 1479.908, 1472.818, 1464.490, 1466.916, 1464.989, 1473.548, 1471.976, 1469.641, 1473.318, 1473.361, 1470.503, 1470.920, 1470.200, 1471.679, 1469.086, 1476.303, 1482.766, 876.385, 1077.693, 1081.083, 1588.721, 1537.528, 1532.858, 1534.595, 1531.665, 1589.136, 1519.470, 1355.169, 1388.075, 1359.195, 1312.311, 
1650.823, 1579.038, 1616.971, 1598.312, 1597.147, 1597.612, 1600.918, 1601.552, 1591.679, 1597.142, 1576.975, 1628.753, 1608.410, 1606.288, 1602.271, 1602.737, 1602.978, 1784.345, 1722.500, 1371.719, 1186.043, 1184.900, 1136.375, 1043.316, 1200.279, 1285.335, 1309.997, 1428.605, 1686.407, 1400.087, 1232.383, 1305.950, 1297.176, 1287.772, 1282.253, 1282.192, 1275.656, 1280.859, 1281.775, 1275.019, 1280.171, 1277.857, 1297.308, 1242.788, 1237.111, 1267.363, 1093.065, 1153.823, 1239.201, 1258.671, 1251.830, 1259.432, 1262.070, 1262.189, 1267.331, 1264.969, 1132.323, 1177.045, 1250.005, 1296.097, 1133.585, 1118.843, 1376.272, 1485.041, 1430.278, 1424.008, 1405.529, 1476.480, 1193.185, 1280.005, 1225.392, 1193.951, 1197.775, 1185.656, 1192.177, 1184.103, 1192.976, 1192.242, 1188.406, 1190.138, 1195.985, 1190.220, 1198.221, 1195.429, 1288.721, 1354.889, 1448.240, 1423.729, 1408.884, 131.719, 100.837, 48.135, 29.377, 37.256, 46.347, 37.430, 45.530, 0.000, 58.566, 47.021, 1526.703, 1421.118, 1412.990, 1405.458, 1406.286, 1410.215, 1409.853, 1405.657, 1402.887, 1410.867, 1400.415, 1416.605, 1410.400, 1398.805, 1411.101, 1402.155, 1404.620, 1385.640, 1481.067, 1489.895, 1482.329, 1474.080, 1476.465, 1474.903, 1483.168, 1481.535, 1479.561, 1482.938, 1483.275, 1480.455, 1480.862, 1480.115, 1481.631, 1479.025, 1485.915, 1493.193, 879.677, 1085.939, 1089.946, 1596.430, 1544.732, 1540.622, 1542.365, 1538.842, 1597.112, 1526.310, 1362.683, 1394.783, 1365.843, 1318.859, 
1662.218, 1593.088, 1631.847, 1612.396, 1611.468, 1612.090, 1614.915, 1616.025, 1605.965, 1611.526, 1590.606, 1630.285, 1623.443, 1620.948, 1617.339, 1617.858, 1617.718, 1804.257, 1740.879, 1389.275, 1192.627, 1199.055, 1154.257, 1066.840, 1226.977, 1314.508, 1340.167, 1460.751, 1717.187, 1433.418, 1249.752, 1329.200, 1321.051, 1311.532, 1306.003, 1305.899, 1299.335, 1304.629, 1305.547, 1298.039, 1303.969, 1301.756, 1321.707, 1265.826, 1262.615, 1289.062, 1119.781, 1181.301, 1268.060, 1287.556, 1280.015, 1288.143, 1290.759, 1290.813, 1295.239, 1293.015, 1147.995, 1189.842, 1259.380, 1319.016, 1162.137, 1147.426, 1407.743, 1515.195, 1460.775, 1454.358, 1434.938, 1505.305, 1223.062, 1301.815, 1253.569, 1221.933, 1226.441, 1213.748, 1220.727, 1212.185, 1221.567, 1220.819, 1216.946, 1218.300, 1224.148, 1218.686, 1226.473, 1223.763, 1315.575, 1382.745, 1475.317, 1449.375, 1435.996, 101.597, 77.666, 66.731, 64.366, 72.595, 68.029, 67.491, 58.284, 58.566, 0.000, 52.374, 1553.688, 1452.669, 1444.667, 1437.087, 1437.927, 1441.921, 1441.546, 1437.335, 1434.019, 1442.081, 1431.989, 1448.331, 1442.070, 1429.868, 1442.762, 1433.253, 1435.633, 1411.265, 1508.375, 1517.536, 1510.522, 1502.185, 1504.589, 1502.652, 1511.440, 1509.759, 1507.400, 1511.196, 1511.190, 1508.338, 1508.772, 1507.976, 1509.430, 1506.569, 1513.705, 1526.657, 868.260, 1108.423, 1112.191, 1626.469, 1574.959, 1570.290, 1572.033, 1568.916, 1627.525, 1556.842, 1391.736, 1425.188, 1396.209, 1349.945, 
1643.413, 1571.205, 1609.162, 1590.171, 1588.947, 1589.663, 1592.517, 1593.440, 1583.569, 1588.995, 1568.065, 1623.612, 1607.167, 1604.682, 1601.117, 1601.630, 1601.487, 1791.977, 1714.746, 1368.217, 1180.297, 1177.248, 1128.619, 1039.546, 1200.756, 1287.501, 1313.341, 1433.979, 1693.156, 1401.071, 1228.572, 1305.792, 1297.845, 1288.271, 1282.546, 1282.327, 1275.781, 1280.917, 1281.831, 1274.262, 1280.176, 1278.045, 1295.387, 1242.055, 1236.887, 1265.028, 1091.006, 1151.672, 1237.659, 1257.352, 1250.137, 1258.447, 1261.155, 1261.271, 1265.859, 1263.505, 1132.675, 1177.350, 1249.429, 1291.228, 1134.283, 1120.120, 1378.791, 1486.593, 1432.398, 1426.129, 1407.349, 1478.491, 1196.762, 1276.339, 1223.943, 1195.712, 1199.942, 1187.551, 1194.418, 1185.937, 1195.240, 1194.482, 1190.696, 1192.039, 1197.829, 1192.485, 1200.106, 1197.863, 1294.327, 1359.359, 1455.419, 1430.926, 1412.492, 129.379, 103.755, 43.105, 47.455, 49.689, 41.749, 50.616, 38.652, 47.021, 52.374, 0.000, 1530.140, 1427.068, 1419.426, 1411.918, 1412.721, 1416.635, 1416.260, 1412.050, 1408.853, 1416.807, 1406.852, 1422.926, 1416.767, 1404.782, 1417.467, 1408.225, 1410.679, 1388.745, 1483.525, 1492.249, 1485.215, 1476.943, 1479.382, 1477.450, 1486.006, 1484.417, 1482.123, 1485.762, 1485.805, 1482.918, 1483.339, 1482.660, 1484.100, 1481.507, 1488.686, 1496.715, 885.230, 1093.655, 1096.981, 1602.790, 1551.860, 1547.249, 1548.945, 1545.980, 1602.512, 1531.832, 1366.249, 1397.898, 1368.950, 1321.613, 
1788.205, 1747.893, 1763.785, 1761.097, 1758.971, 1754.745, 1763.252, 1758.420, 1757.091, 1759.000, 1743.508, 2432.198, 2081.307, 2082.056, 2084.229, 2084.258, 2085.371, 1738.798, 1659.659, 1633.215, 1669.727, 1442.385, 1362.017, 1176.126, 1008.008, 876.710, 871.588, 927.958, 1036.287, 817.809, 1442.601, 1188.716, 1186.503, 1183.925, 1183.105, 1184.339, 1184.388, 1186.182, 1186.921, 1188.106, 1187.420, 1181.695, 1193.453, 1142.325, 1106.816, 1201.216, 1324.855, 1330.662, 1342.455, 1346.088, 1341.865, 1346.418, 1345.008, 1346.027, 1347.385, 1344.979, 1754.500, 1818.082, 1286.595, 1175.103, 1249.137, 1245.920, 939.165, 666.851, 659.436, 650.222, 618.269, 559.812, 892.231, 1150.211, 1291.498, 1425.163, 1416.673, 1416.520, 1415.400, 1416.030, 1415.292, 1414.897, 1415.726, 1416.326, 1417.536, 1415.557, 1418.425, 1426.225, 1532.513, 1458.628, 1479.419, 1488.838, 791.840, 1570.551, 1559.803, 1524.961, 1523.399, 1518.245, 1514.106, 1523.802, 1519.711, 1526.703, 1553.688, 1530.140, 0.000, 970.173, 968.817, 966.703, 966.626, 967.881, 967.122, 965.836, 969.268, 971.536, 966.352, 970.222, 967.753, 968.744, 967.991, 970.906, 972.520, 681.637, 609.570, 613.603, 609.571, 610.697, 609.865, 612.753, 609.895, 609.879, 611.611, 610.027, 612.009, 613.719, 611.455, 611.274, 612.043, 614.262, 614.581, 933.016, 1499.049, 836.144, 822.818, 1419.997, 1391.303, 1393.072, 1389.936, 1396.370, 1347.713, 1231.263, 1234.036, 1237.172, 1218.669, 1165.831, 
1575.813, 1566.837, 1583.735, 1584.035, 1593.781, 1584.905, 1589.618, 1591.552, 1590.267, 1592.566, 1573.571, 1917.705, 1571.568, 1571.133, 1572.010, 1571.878, 1572.402, 1540.068, 1518.406, 1269.678, 1468.298, 1277.887, 1219.721, 1018.361, 866.615, 736.638, 751.257, 686.934, 598.582, 788.648, 1134.639, 885.262, 888.854, 889.400, 893.765, 895.867, 897.257, 898.949, 898.902, 893.978, 898.177, 894.103, 858.595, 873.266, 857.981, 1027.212, 979.951, 972.855, 968.299, 963.587, 956.831, 962.502, 960.141, 960.892, 961.168, 959.039, 1256.415, 1337.215, 1372.955, 1098.748, 784.848, 758.446, 566.830, 753.264, 728.166, 726.503, 744.642, 826.860, 541.346, 1103.745, 1006.581, 905.301, 893.988, 897.191, 894.372, 897.320, 894.844, 893.930, 896.276, 895.173, 894.089, 895.671, 895.730, 904.063, 922.648, 900.223, 755.504, 798.278, 925.108, 1494.309, 1485.188, 1408.275, 1414.363, 1409.605, 1403.182, 1417.767, 1411.703, 1421.118, 1452.669, 1427.068, 970.173, 0.000, 102.825, 105.702, 103.759, 104.331, 103.726, 104.019, 98.000, 97.417, 104.909, 104.111, 103.528, 98.960, 103.344, 98.417, 100.618, 1005.720, 976.478, 972.945, 960.513, 958.890, 957.979, 955.971, 955.412, 956.031, 954.909, 956.761, 954.291, 954.862, 954.364, 954.354, 957.103, 970.389, 977.476, 686.088, 1595.997, 863.553, 862.076, 760.783, 741.424, 738.773, 736.892, 745.222, 751.844, 710.762, 707.458, 760.275, 753.113, 783.918, 
1568.323, 1560.765, 1577.189, 1577.603, 1587.116, 1578.256, 1583.256, 1584.933, 1583.670, 1585.942, 1568.219, 1918.709, 1563.722, 1563.478, 1563.622, 1563.471, 1564.296, 1533.601, 1513.470, 1255.345, 1451.070, 1263.595, 1210.827, 1007.283, 853.835, 724.961, 739.087, 672.080, 587.799, 794.207, 1120.406, 867.165, 869.821, 871.037, 876.251, 878.491, 880.208, 882.127, 882.033, 878.297, 881.572, 877.531, 841.523, 863.836, 844.851, 1009.522, 972.717, 965.706, 959.858, 954.462, 948.025, 952.535, 949.979, 950.645, 951.501, 949.548, 1242.621, 1326.740, 1362.911, 1094.472, 783.202, 753.556, 557.770, 743.049, 716.392, 714.718, 733.847, 816.471, 531.692, 1097.305, 1008.154, 913.330, 901.852, 905.154, 901.660, 905.578, 902.354, 901.564, 903.857, 903.158, 902.206, 903.048, 903.940, 911.539, 922.364, 894.013, 733.319, 765.903, 932.025, 1487.100, 1476.745, 1400.645, 1406.307, 1401.713, 1395.635, 1409.966, 1404.059, 1412.990, 1444.667, 1419.426, 968.817, 102.825, 0.000, 25.179, 24.839, 24.536, 23.833, 24.474, 56.223, 57.663, 28.896, 25.377, 25.120, 58.189, 24.839, 59.523, 61.847, 1007.694, 976.914, 973.651, 960.265, 958.524, 957.573, 956.346, 955.291, 955.632, 955.189, 956.575, 954.634, 955.444, 954.884, 954.706, 957.452, 970.884, 977.515, 689.765, 1586.789, 857.574, 857.260, 753.135, 734.438, 732.981, 731.016, 737.586, 744.805, 696.647, 695.537, 746.265, 739.505, 769.695, 
1565.679, 1557.820, 1574.472, 1574.746, 1584.199, 1575.368, 1580.380, 1582.048, 1580.699, 1583.013, 1565.393, 1914.902, 1561.508, 1561.263, 1561.353, 1561.215, 1562.070, 1531.748, 1512.166, 1252.119, 1445.715, 1260.030, 1206.575, 1002.149, 849.582, 721.850, 735.845, 670.940, 589.581, 793.249, 1117.291, 864.056, 866.464, 867.553, 872.791, 875.106, 876.760, 878.697, 878.636, 875.043, 878.145, 874.050, 839.199, 860.343, 841.775, 1007.020, 969.313, 962.914, 957.670, 952.373, 945.885, 950.340, 947.773, 948.437, 949.323, 947.366, 1238.388, 1322.665, 1357.728, 1091.580, 780.511, 750.815, 556.639, 741.757, 714.559, 712.814, 731.565, 814.413, 527.752, 1093.885, 1004.783, 910.708, 899.155, 902.475, 898.997, 902.826, 899.671, 898.866, 901.122, 900.485, 899.597, 900.309, 901.366, 908.868, 920.047, 891.463, 731.449, 763.407, 929.235, 1479.456, 1469.096, 1393.121, 1398.743, 1394.208, 1388.126, 1402.435, 1396.577, 1405.458, 1437.087, 1411.918, 966.703, 105.702, 25.179, 0.000, 23.388, 24.940, 24.739, 23.643, 54.617, 57.420, 25.593, 28.879, 26.096, 55.929, 25.199, 57.332, 59.657, 1004.199, 974.595, 971.457, 957.973, 956.214, 955.287, 954.063, 953.119, 953.442, 952.968, 954.373, 952.447, 953.244, 952.719, 952.502, 955.236, 968.535, 975.231, 689.243, 1578.933, 850.783, 850.555, 754.997, 735.574, 734.140, 732.283, 738.727, 746.754, 698.684, 695.319, 745.786, 738.727, 767.805, 
1566.003, 1558.695, 1575.162, 1575.508, 1584.922, 1576.082, 1581.075, 1582.753, 1581.436, 1583.725, 1565.917, 1915.718, 1561.320, 1561.086, 1561.158, 1561.037, 1561.883, 1531.913, 1512.416, 1251.785, 1446.233, 1259.866, 1206.821, 1003.004, 850.413, 723.385, 736.549, 672.211, 590.794, 793.205, 1117.151, 864.261, 866.702, 867.825, 872.976, 875.234, 876.870, 878.764, 878.721, 875.035, 878.232, 874.158, 838.321, 859.824, 841.336, 1006.392, 969.028, 962.476, 957.139, 951.873, 945.416, 949.895, 947.358, 948.030, 948.945, 946.956, 1239.015, 1322.647, 1357.110, 1092.155, 779.681, 749.724, 556.559, 741.576, 714.452, 712.731, 731.604, 814.451, 528.599, 1094.827, 1006.522, 911.568, 899.956, 903.313, 899.756, 903.673, 900.454, 899.649, 901.910, 901.326, 900.388, 901.087, 902.192, 909.678, 921.018, 893.614, 734.084, 765.863, 930.375, 1480.353, 1469.986, 1393.930, 1399.575, 1394.985, 1388.941, 1403.256, 1397.411, 1406.286, 1437.927, 1412.721, 966.626, 103.759, 24.839, 23.388, 0.000, 23.601, 22.956, 23.580, 54.443, 57.149, 24.331, 26.889, 23.238, 56.276, 24.980, 57.931, 59.933, 1005.311, 975.416, 972.242, 958.825, 957.018, 956.142, 954.919, 953.920, 954.221, 953.790, 955.181, 953.266, 954.051, 953.488, 953.328, 956.053, 969.384, 976.050, 690.629, 1580.651, 852.696, 852.441, 754.796, 735.470, 734.004, 732.109, 738.657, 746.682, 697.556, 694.643, 745.186, 738.127, 767.335, 
1567.623, 1560.132, 1576.486, 1576.889, 1586.280, 1577.442, 1582.455, 1584.098, 1582.825, 1585.091, 1567.392, 1917.227, 1562.236, 1561.980, 1562.020, 1561.867, 1562.713, 1532.802, 1513.080, 1251.835, 1447.722, 1260.546, 1207.985, 1004.522, 851.554, 723.485, 736.451, 671.455, 587.881, 794.373, 1118.171, 863.848, 866.352, 867.538, 872.736, 875.029, 876.698, 878.614, 878.573, 874.947, 878.112, 874.034, 838.467, 860.276, 841.095, 1007.789, 971.167, 964.208, 958.433, 953.030, 946.563, 951.055, 948.498, 949.197, 950.044, 948.080, 1240.421, 1323.755, 1357.905, 1094.397, 782.256, 752.326, 555.949, 740.733, 714.013, 712.324, 731.481, 814.230, 530.005, 1097.491, 1008.884, 914.285, 902.770, 906.007, 902.541, 906.369, 903.244, 902.466, 904.723, 903.981, 903.060, 903.937, 904.822, 912.532, 923.440, 895.758, 735.005, 767.018, 932.663, 1484.429, 1473.970, 1397.845, 1403.492, 1398.912, 1392.878, 1407.170, 1401.338, 1410.215, 1441.921, 1416.634, 967.881, 104.331, 24.536, 24.940, 23.601, 0.000, 22.226, 24.187, 55.362, 57.297, 27.839, 24.860, 23.728, 57.306, 24.474, 60.058, 61.911, 1007.697, 977.201, 973.921, 960.443, 958.689, 957.796, 956.599, 955.520, 955.834, 955.467, 956.802, 954.873, 955.680, 955.101, 954.961, 957.677, 971.130, 977.765, 691.347, 1584.894, 856.381, 856.077, 752.520, 733.652, 732.212, 730.320, 736.796, 744.475, 696.627, 693.712, 744.058, 737.261, 766.969, 
1566.855, 1559.282, 1575.599, 1575.999, 1585.359, 1576.528, 1581.577, 1583.170, 1581.911, 1584.168, 1566.427, 1917.365, 1562.949, 1562.739, 1562.852, 1562.710, 1563.597, 1534.870, 1510.985, 1251.042, 1446.133, 1259.485, 1206.773, 1003.541, 850.342, 722.582, 736.292, 670.037, 586.738, 791.977, 1117.363, 862.500, 865.027, 866.201, 871.360, 873.626, 875.311, 877.198, 877.142, 873.482, 876.661, 872.594, 836.811, 858.479, 840.500, 1006.576, 969.873, 962.903, 957.091, 951.717, 945.325, 949.810, 947.260, 947.943, 948.841, 946.865, 1239.678, 1323.598, 1357.662, 1093.069, 781.710, 751.991, 553.985, 738.891, 712.093, 710.438, 729.649, 812.563, 528.437, 1096.209, 1007.308, 913.265, 901.634, 904.999, 901.461, 905.418, 902.146, 901.349, 903.640, 902.976, 902.056, 902.818, 903.804, 911.437, 922.874, 895.355, 735.249, 767.059, 931.477, 1484.079, 1473.573, 1397.495, 1403.123, 1398.565, 1392.505, 1406.819, 1400.959, 1409.853, 1441.546, 1416.260, 967.122, 103.726, 23.833, 24.739, 22.956, 22.226, 0.000, 23.043, 55.290, 56.276, 25.239, 24.698, 22.694, 56.692, 23.728, 58.847, 61.392, 1006.452, 975.977, 972.674, 959.222, 957.474, 956.571, 955.383, 954.254, 954.615, 954.225, 955.527, 953.650, 954.436, 953.860, 953.758, 956.458, 969.861, 976.519, 689.761, 1584.252, 855.281, 854.926, 753.606, 734.604, 733.160, 731.306, 737.907, 745.048, 696.620, 694.024, 743.624, 736.869, 766.395, 
1566.015, 1558.135, 1574.585, 1574.877, 1584.233, 1575.429, 1580.457, 1582.093, 1580.779, 1583.051, 1565.485, 1915.602, 1561.075, 1560.890, 1560.946, 1560.800, 1561.657, 1531.933, 1512.066, 1251.543, 1445.487, 1258.845, 1205.696, 1001.369, 848.720, 721.609, 734.761, 670.245, 589.467, 791.897, 1116.168, 862.951, 865.440, 866.577, 871.686, 873.960, 875.608, 877.482, 877.443, 873.744, 876.949, 872.873, 837.002, 858.676, 840.312, 1005.416, 967.930, 961.298, 955.965, 950.687, 944.266, 948.798, 946.255, 946.982, 947.864, 945.912, 1238.035, 1322.335, 1356.676, 1091.206, 780.393, 750.564, 555.233, 739.949, 712.874, 711.183, 730.052, 812.950, 527.668, 1093.931, 1005.249, 911.174, 899.633, 902.891, 899.476, 903.281, 900.141, 899.375, 901.586, 900.887, 899.994, 900.794, 901.765, 909.383, 920.905, 892.508, 733.550, 765.237, 930.196, 1479.773, 1469.339, 1393.296, 1398.929, 1394.347, 1388.293, 1402.583, 1396.760, 1405.657, 1437.335, 1412.050, 965.836, 104.019, 24.474, 23.643, 23.580, 24.187, 23.043, 0.000, 54.736, 57.515, 24.860, 26.287, 24.495, 56.098, 24.819, 58.429, 60.133, 1004.877, 974.937, 971.705, 958.288, 956.470, 955.607, 954.379, 953.370, 953.653, 953.233, 954.626, 952.706, 953.511, 952.907, 952.785, 955.500, 968.859, 975.543, 689.959, 1580.443, 852.476, 852.202, 754.384, 735.163, 733.707, 731.826, 738.266, 746.153, 697.857, 693.511, 744.060, 736.866, 765.670, 
1567.085, 1560.658, 1577.637, 1577.492, 1587.339, 1578.497, 1583.152, 1585.252, 1583.811, 1586.148, 1567.715, 1910.458, 1559.173, 1558.595, 1559.205, 1559.055, 1559.561, 1532.518, 1512.176, 1250.310, 1445.582, 1258.996, 1206.969, 1003.127, 852.217, 724.648, 737.421, 673.597, 593.224, 794.605, 1114.643, 860.816, 864.211, 864.899, 869.821, 872.076, 873.595, 875.539, 875.478, 870.696, 874.908, 870.853, 839.239, 855.836, 839.562, 1004.772, 966.762, 960.523, 956.648, 951.603, 944.482, 949.686, 947.360, 948.082, 948.320, 946.265, 1236.943, 1320.730, 1357.726, 1089.850, 777.115, 747.527, 557.853, 743.261, 716.770, 715.073, 732.711, 816.001, 526.537, 1092.772, 1003.190, 909.447, 898.215, 901.281, 898.213, 901.600, 898.824, 898.026, 900.300, 899.316, 898.531, 899.487, 900.272, 907.979, 918.949, 888.459, 729.402, 761.284, 930.788, 1476.311, 1466.456, 1389.968, 1396.137, 1391.597, 1385.015, 1399.725, 1393.498, 1402.887, 1434.019, 1408.853, 969.268, 98.000, 56.223, 54.617, 54.443, 55.362, 55.290, 54.736, 0.000, 25.140, 55.624, 56.877, 54.699, 22.650, 55.281, 26.230, 31.591, 1006.403, 976.429, 973.396, 960.594, 958.799, 957.954, 955.972, 955.713, 956.073, 954.949, 956.919, 954.508, 955.109, 954.618, 954.506, 957.225, 970.486, 977.736, 690.091, 1577.137, 851.546, 850.609, 753.949, 735.482, 732.860, 731.051, 738.760, 746.174, 699.134, 693.065, 745.572, 738.509, 767.439, 
1568.287, 1561.372, 1577.947, 1577.998, 1587.811, 1578.965, 1583.640, 1585.665, 1584.319, 1586.589, 1568.461, 1913.499, 1560.905, 1560.296, 1560.858, 1560.673, 1561.183, 1537.056, 1510.980, 1250.466, 1447.373, 1260.051, 1207.968, 1005.281, 854.554, 725.592, 737.982, 672.692, 589.407, 794.853, 1115.791, 860.710, 864.407, 865.223, 870.209, 872.488, 874.007, 875.907, 875.811, 870.923, 875.250, 871.238, 837.702, 856.855, 840.453, 1005.761, 968.941, 961.858, 956.981, 951.711, 944.766, 949.884, 947.592, 948.308, 948.573, 946.501, 1239.018, 1322.355, 1360.146, 1092.250, 780.006, 750.536, 555.068, 741.039, 715.185, 713.684, 732.007, 815.387, 528.991, 1096.020, 1006.425, 912.988, 901.568, 904.827, 901.619, 905.146, 902.249, 901.469, 903.794, 902.778, 901.900, 902.993, 903.614, 911.550, 922.947, 891.920, 732.057, 763.923, 934.773, 1484.601, 1474.525, 1397.850, 1404.115, 1399.545, 1392.931, 1407.695, 1401.475, 1410.867, 1442.081, 1416.807, 971.536, 97.417, 57.663, 57.420, 57.149, 57.297, 56.276, 57.515, 25.140, 0.000, 59.245, 57.210, 56.321, 28.653, 57.184, 31.969, 37.417, 1010.794, 979.468, 976.180, 963.404, 961.704, 960.841, 958.855, 958.445, 958.911, 957.757, 959.682, 957.236, 957.901, 957.351, 957.308, 960.040, 973.453, 980.680, 689.345, 1586.483, 858.985, 857.919, 750.507, 732.967, 730.367, 728.485, 736.194, 742.234, 695.931, 691.046, 742.890, 736.123, 766.087, 
