0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149
161.351,154.835,144.938,147.483,143.512,143.808,143.276,142.680,151.319,150.393,160.724,127.424,142.512,138.833,140.320,133.277,148.208,156.331,151.546,173.701,151.631,128.636,150.751,171.992,166.071,169.458,169.751,181.513,181.626,181.718,175.807,150.257,142.317,149.598,136.039,137.449,137.381,137.756,148.745,156.057,148.288,145.804,123.378,135.501,148.203,175.880,182.115,181.302,182.115,180.686,182.496,180.037,181.718,180.578,182.115,181.718,172.260,155.117,163.742,111.630,90.377,91.792,178.631,172.825,159.609,162.246,169.487,163.051,178.631,113.527,106.136,79.190,70.891,79.718,82.687,82.317,76.743,71.114,84.553,87.077,67.291,74.263,79.220,74.042,64.063,67.793,0.000,62.532,146.224,184.416,185.366,186.364,185.000,181.810,174.979,182.021,182.213,179.014,186.364,182.057,181.513,79.990,70.781,75.544,73.047,83.657,85.676,65.533,86.049,72.079,77.284,77.424,85.377,74.694,71.929,61.088,68.990,152.705,152.647,158.723,151.799,157.824,151.124,158.734,156.364,152.260,157.647,148.895,151.823,147.117,154.651,151.254,156.703,153.705,150.402,122.996,183.784,181.513,177.621,154.354,144.317,143.543,156.548,146.110,167.552,172.545,165.535,172.253,168.204,170.241 
153.781,152.742,134.842,138.574,133.413,140.879,138.335,130.868,143.789,146.119,156.603,134.069,125.514,125.023,125.775,125.304,138.216,151.428,158.785,171.390,153.012,131.310,160.608,175.795,166.468,176.846,172.539,183.246,183.331,183.413,176.717,142.595,131.940,141.434,131.014,131.609,130.219,132.457,138.917,143.017,141.080,143.844,118.976,119.972,139.767,177.668,182.005,183.075,183.738,182.134,184.051,183.738,181.649,184.136,181.956,183.413,180.086,160.476,168.801,137.197,96.510,83.822,180.935,173.918,169.204,168.568,176.321,168.871,180.935,132.324,116.441,93.820,86.474,97.238,102.202,98.715,96.183,78.436,101.285,93.205,96.014,98.254,91.646,95.044,77.833,93.693,62.532,0.000,146.872,186.207,186.957,187.755,184.952,175.430,172.533,180.026,173.716,177.362,187.755,178.885,183.246,73.078,68.730,65.526,75.804,63.749,73.825,64.001,76.368,57.157,69.744,66.767,66.539,74.750,62.871,70.034,79.322,158.875,162.825,166.450,160.008,165.568,163.131,165.400,160.517,159.094,163.353,157.806,162.898,164.073,165.596,162.728,162.579,162.175,165.206,126.636,185.714,181.243,179.314,158.278,150.104,150.674,160.715,151.526,172.658,174.420,173.617,175.490,171.560,170.818 
162.649,167.989,156.127,154.450,157.005,160.147,163.875,156.913,157.929,164.372,169.953,165.915,163.257,159.147,158.969,159.566,163.337,145.729,136.988,170.266,145.767,137.845,119.235,130.498,123.943,124.415,112.232,143.400,147.658,158.690,177.018,137.661,145.247,140.756,144.187,139.164,136.317,139.655,147.600,145.468,140.752,137.060,119.564,128.875,142.543,160.624,160.067,157.214,160.067,161.355,161.355,160.067,158.690,155.930,160.067,158.690,165.454,142.410,131.608,140.450,131.816,135.239,146.756,151.102,152.080,153.020,151.102,153.020,146.756,118.940,136.732,133.535,153.833,144.806,151.616,152.795,145.992,138.774,142.661,148.451,143.147,142.565,131.821,142.099,143.945,136.589,146.224,146.872,0.000,173.333,172.396,167.429,175.000,173.576,159.970,177.778,178.182,159.102,175.341,170.227,120.803,132.118,128.502,135.396,126.480,131.117,131.534,138.322,137.102,140.773,131.121,131.042,131.703,141.458,135.930,137.254,135.911,54.551,97.087,77.283,96.748,86.051,93.735,95.245,106.848,95.070,107.793,94.753,99.315,104.093,96.741,99.387,98.669,103.620,105.188,96.611,171.429,140.420,147.054,118.511,103.956,107.593,118.088,112.497,111.414,138.899,114.095,127.358,116.208,119.347 
198.170,190.272,189.750,190.264,190.393,189.699,190.574,190.335,192.400,190.819,189.156,180.413,193.003,193.231,192.490,192.121,195.197,160.496,162.016,190.550,163.528,162.680,166.667,165.714,175.510,155.556,161.350,150.000,152.000,123.897,158.621,176.000,176.000,174.468,172.727,176.000,179.310,176.000,175.510,176.000,176.471,172.727,177.358,175.510,170.000,169.231,155.556,147.826,155.556,158.621,158.621,155.556,152.000,156.016,155.556,152.000,120.000,142.857,145.455,181.250,180.952,180.645,100.000,125.000,129.412,133.333,125.000,133.333,100.000,176.923,182.090,181.250,184.416,180.645,182.609,178.947,179.310,184.810,182.353,178.571,180.952,177.358,182.090,178.571,183.562,183.333,184.416,186.207,173.333,0.000,88.067,130.558,74.543,108.264,139.839,109.784,101.300,133.716,118.645,102.855,150.000,188.991,185.185,188.350,185.542,187.879,188.785,187.755,188.235,187.879,186.667,187.500,185.714,188.785,187.500,185.542,185.882,170.732,171.429,172.093,172.093,170.732,167.568,172.727,175.000,172.093,172.093,170.732,172.093,172.093,171.429,166.667,170.000,171.429,173.333,182.857,66.667,150.000,155.556,161.290,162.500,161.290,164.706,162.500,175.758,170.000,163.636,142.857,142.857,136.842 
195.606,186.138,186.844,187.446,189.403,187.151,189.524,189.018,186.555,189.754,186.592,177.373,187.759,189.265,187.715,189.723,191.336,165.029,152.027,173.360,165.021,172.727,156.785,170.000,172.397,152.198,143.607,116.137,142.873,135.940,149.262,173.574,168.072,172.054,175.510,173.586,176.940,178.182,177.778,168.532,173.880,170.365,175.337,177.778,173.333,154.358,135.958,128.141,135.946,130.694,131.304,135.758,131.539,134.885,136.050,132.504,140.000,153.846,131.755,182.609,182.353,182.090,129.412,142.857,145.455,147.826,142.857,147.826,129.412,178.947,183.333,182.609,185.366,182.090,183.784,180.645,180.952,185.714,183.562,180.328,182.353,179.310,183.333,180.328,184.615,182.067,185.366,186.957,172.396,88.067,0.000,79.374,55.880,127.626,110.571,58.904,100.798,98.110,75.313,103.683,134.392,189.474,186.047,188.889,186.364,188.462,189.286,188.350,188.785,188.462,187.368,188.119,186.517,189.286,188.119,186.364,186.667,165.342,169.869,162.246,166.205,164.861,166.117,167.212,173.504,165.536,169.694,159.480,161.127,165.899,166.131,170.732,169.116,165.208,166.313,181.607,114.286,140.367,148.265,154.028,153.912,153.178,149.120,154.336,157.804,150.240,138.680,111.670,123.254,150.000 
193.058,186.630,182.032,182.529,185.464,183.833,186.556,184.104,183.779,185.176,182.056,182.229,188.594,187.205,189.676,192.220,188.898,167.849,147.414,158.799,145.132,161.871,158.427,164.047,175.693,153.455,144.730,117.408,141.452,136.510,140.935,180.328,171.852,175.788,174.808,176.653,176.536,177.078,172.959,171.458,170.590,178.182,181.250,180.000,168.481,141.839,124.027,124.566,124.582,132.357,126.407,124.164,126.099,125.182,124.393,128.702,153.846,162.500,143.268,176.220,176.888,176.436,147.826,155.556,157.143,158.621,155.556,158.621,147.826,168.044,184.615,180.668,181.426,172.289,181.813,178.708,175.979,183.921,179.253,178.323,177.916,181.250,181.347,182.090,185.714,182.546,186.364,187.755,167.429,130.558,79.374,0.000,112.464,112.246,100.389,93.930,96.770,99.478,81.548,82.901,132.342,188.519,186.957,187.725,185.414,187.462,188.122,188.991,189.381,189.091,186.570,188.785,187.368,189.831,188.785,187.234,185.623,163.046,168.520,161.236,161.441,161.498,164.406,161.864,165.053,157.260,164.742,159.991,160.378,160.044,163.953,164.505,168.578,157.290,160.811,185.185,140.000,127.506,147.498,160.957,160.669,160.191,162.401,161.400,152.485,140.899,146.846,129.551,131.886,153.077 
198.379,187.508,188.356,187.514,189.012,188.288,189.341,188.981,187.954,189.494,187.820,178.059,190.321,193.288,191.452,190.013,193.842,161.333,150.786,172.861,165.624,164.357,157.869,168.421,171.669,147.157,141.890,128.897,157.143,134.593,153.957,177.358,177.358,176.000,174.468,177.358,180.328,177.358,176.923,177.358,177.778,174.468,178.571,176.923,172.093,157.699,140.389,131.551,130.815,133.564,132.582,131.394,136.522,142.362,140.545,126.156,133.333,150.000,124.714,182.090,181.818,181.538,120.000,136.842,140.000,142.857,136.842,142.857,120.000,178.182,182.857,182.090,185.000,181.538,183.333,180.000,180.328,185.366,183.099,179.661,181.818,178.571,180.694,179.661,184.211,184.000,185.000,184.952,175.000,74.543,55.880,112.464,0.000,120.517,113.972,67.089,116.645,105.217,67.487,120.474,135.442,189.286,185.714,188.679,186.047,188.235,189.091,188.119,188.571,188.235,187.097,187.879,186.207,189.091,187.879,186.047,186.364,167.640,173.333,159.951,169.953,163.522,170.000,161.431,172.210,164.948,168.863,158.321,168.863,165.289,168.168,169.231,172.093,164.528,165.865,183.562,100.000,139.775,144.630,164.706,153.336,158.324,150.017,159.813,155.272,160.768,140.421,114.372,128.324,135.379 
192.787,186.238,181.482,183.250,182.989,181.746,182.743,182.597,186.429,183.980,180.866,182.794,188.140,189.303,187.655,187.559,189.944,165.606,137.140,145.994,138.338,131.581,172.727,167.336,178.947,165.714,155.298,162.500,156.462,109.156,142.110,162.261,158.799,153.528,158.418,159.120,163.715,158.731,155.940,162.370,160.092,157.922,164.452,154.854,146.665,153.658,141.853,135.767,142.443,146.651,146.209,141.812,136.621,143.180,142.250,139.811,147.826,134.434,132.393,170.029,159.701,160.582,140.000,123.158,152.000,145.733,141.135,145.733,140.000,165.744,178.681,173.228,175.441,166.951,174.361,170.358,167.877,178.788,175.045,170.884,172.784,169.114,172.640,170.611,176.320,176.732,181.810,175.430,173.576,108.264,127.626,112.246,120.517,0.000,92.182,71.044,39.868,99.418,92.286,90.760,153.940,180.317,178.993,183.585,182.004,182.856,180.215,178.334,185.145,180.858,176.261,184.899,179.466,181.999,178.672,174.634,177.489,171.934,176.000,176.471,172.663,171.570,168.415,173.236,174.816,171.722,172.514,175.510,172.669,172.469,172.227,172.727,175.000,171.081,173.777,184.615,129.412,153.124,165.714,169.231,170.000,169.231,171.429,170.000,167.386,153.914,170.732,158.621,151.003,136.655 
193.792,185.194,181.811,180.953,183.277,183.779,181.894,182.535,183.845,184.024,182.096,176.588,178.574,180.527,178.819,181.745,183.593,155.580,121.384,130.999,137.403,145.719,142.062,158.839,162.379,145.460,137.519,126.649,146.677,137.834,143.005,141.583,144.164,140.795,139.651,140.163,143.895,139.808,142.481,146.546,137.686,134.070,141.655,146.539,143.823,147.903,143.782,138.904,143.245,141.937,141.141,143.909,139.959,142.487,144.290,140.873,147.045,132.015,126.903,165.015,163.516,156.732,160.000,145.792,165.714,160.769,158.558,160.769,160.000,162.452,165.587,161.647,165.536,165.861,164.087,158.662,161.003,176.445,166.165,160.900,163.251,159.536,166.100,160.916,169.753,172.468,174.979,172.533,159.970,139.839,110.571,100.389,113.972,92.182,0.000,73.913,99.637,85.580,106.041,95.151,127.069,177.435,178.823,183.373,180.248,181.451,178.140,175.618,184.777,179.003,169.249,183.856,179.583,181.635,176.062,171.011,178.608,150.747,155.622,155.059,154.314,156.733,153.119,159.573,156.549,152.964,162.452,153.754,153.624,156.057,153.890,158.840,154.229,152.408,155.435,181.336,155.556,131.504,151.613,165.513,148.149,149.865,144.110,152.025,144.977,132.452,150.347,142.359,120.088,135.550 
194.475,186.702,184.929,184.225,186.345,184.869,186.049,185.470,184.915,186.485,185.298,175.936,185.122,188.807,185.977,185.281,188.601,166.544,131.909,149.195,153.400,155.477,163.522,172.727,174.574,155.952,148.418,141.864,164.706,124.919,135.678,159.502,157.506,157.783,159.202,163.254,167.318,162.595,159.653,158.218,160.820,158.716,165.025,162.772,152.528,142.706,124.817,118.054,117.407,120.709,121.451,117.904,120.304,127.994,125.183,114.906,150.000,136.620,112.622,170.467,165.663,163.635,142.857,126.232,153.846,147.743,143.489,147.743,142.857,170.544,178.961,173.595,175.769,167.255,174.689,170.807,168.400,179.071,175.369,171.332,173.162,169.612,175.187,171.063,176.608,177.019,182.021,180.026,177.778,109.784,58.904,93.930,67.089,71.044,73.913,0.000,54.165,61.223,58.219,105.391,147.118,184.099,184.054,187.606,186.957,187.137,183.728,182.460,189.189,183.080,180.896,188.571,184.441,185.876,183.070,179.379,182.382,171.516,176.471,164.597,173.398,167.931,173.913,165.862,175.150,169.032,172.456,163.386,172.456,169.339,171.909,173.333,175.510,168.746,169.669,184.810,133.333,150.717,153.885,170.000,160.209,164.592,157.018,165.673,149.115,144.855,141.530,121.687,142.631,157.143 
190.726,184.680,179.449,180.546,181.480,179.840,182.656,181.063,183.429,181.786,179.661,179.496,186.489,188.006,185.729,185.754,189.740,166.933,143.782,146.802,132.466,138.838,173.913,173.333,179.661,162.018,157.529,156.191,157.440,110.428,146.226,163.536,148.369,154.323,153.315,156.486,161.201,159.829,153.116,155.148,154.459,159.498,165.582,156.096,144.270,150.545,135.364,138.693,136.592,139.984,140.304,136.162,140.164,136.712,135.751,143.029,152.000,138.634,136.614,169.657,157.559,160.700,145.455,129.106,155.556,149.609,145.663,149.609,145.455,166.975,179.235,170.569,173.092,166.770,171.854,164.516,168.044,178.715,172.446,168.034,170.114,170.080,170.121,171.498,176.885,174.355,182.213,173.716,178.182,101.300,100.798,96.770,116.645,39.868,99.637,54.165,0.000,96.921,94.915,85.001,164.706,180.617,179.407,181.981,182.360,183.144,180.406,178.713,185.385,181.202,174.654,183.539,177.552,180.494,177.067,175.043,177.923,176.471,176.923,177.358,177.358,176.471,174.468,177.778,179.310,177.358,177.358,176.471,177.358,177.358,176.923,173.913,176.000,176.923,178.182,185.000,136.842,155.098,160.781,170.732,171.429,170.732,167.938,171.429,163.183,148.556,164.768,151.719,161.290,148.047 
195.228,187.634,187.460,186.515,188.564,187.359,187.180,186.675,187.040,188.613,186.765,181.540,185.105,189.762,187.359,187.528,189.343,172.200,103.887,132.978,145.032,133.364,142.550,150.018,165.937,137.932,111.655,105.819,127.303,115.467,153.538,147.134,147.093,145.128,145.785,147.533,152.774,149.874,147.127,147.320,148.551,142.152,152.545,149.823,139.185,135.027,119.598,113.049,113.415,104.130,103.497,113.445,115.731,121.858,119.926,110.450,163.636,120.468,96.025,159.011,154.585,152.741,120.000,110.521,131.429,127.485,123.128,127.485,120.000,157.156,167.073,161.833,173.447,170.913,163.508,171.499,172.151,176.496,173.057,174.822,170.755,173.450,163.694,168.800,171.400,169.781,179.014,177.362,159.102,133.716,98.110,99.478,105.217,99.418,85.580,61.223,96.921,0.000,96.631,111.840,118.858,175.762,173.352,178.603,176.238,177.870,175.271,173.512,180.000,174.109,171.383,178.947,174.048,177.278,173.886,169.335,172.255,151.795,156.930,142.754,150.985,148.501,152.239,147.666,153.831,146.603,152.772,141.699,150.080,149.931,152.036,152.040,155.332,149.456,150.866,172.727,155.556,123.116,141.771,146.887,142.881,142.122,136.756,143.467,134.603,137.858,117.938,110.887,118.916,129.474 
190.490,182.445,175.170,175.960,178.770,176.637,180.977,177.203,178.076,179.564,178.198,175.389,187.592,190.470,189.706,188.571,190.087,166.658,147.387,151.771,121.640,166.277,165.040,168.873,175.446,158.281,144.964,138.853,161.029,122.754,122.768,180.328,174.928,176.421,178.182,180.328,182.609,180.328,177.239,175.457,177.875,178.182,181.250,180.000,172.605,123.031,99.275,91.346,91.859,103.526,103.682,94.150,95.343,100.297,98.490,98.975,153.846,162.500,136.045,175.021,177.799,174.851,147.826,155.556,157.143,158.621,155.556,158.621,147.826,163.002,184.615,184.000,184.062,178.104,185.000,182.353,179.674,184.455,184.810,182.090,183.784,181.250,184.615,182.090,185.714,185.542,186.364,187.755,175.341,118.645,75.313,81.548,67.487,92.286,106.041,58.219,94.915,96.631,0.000,93.269,142.760,190.000,186.957,189.474,187.234,189.091,189.831,188.991,187.691,189.091,188.119,188.785,187.368,189.831,188.785,187.234,187.500,168.877,174.166,162.124,170.651,165.199,170.461,163.376,172.548,166.089,169.364,161.241,169.708,166.275,168.808,170.751,173.049,165.661,166.842,185.185,140.000,145.421,151.331,171.429,162.018,166.262,154.268,167.290,140.813,127.180,143.957,126.800,138.984,153.266 
190.687,183.619,176.556,178.572,179.817,178.512,179.915,178.834,181.247,180.884,177.281,173.983,186.536,185.386,185.123,187.723,186.377,158.308,141.294,155.706,118.017,155.529,161.743,164.227,171.424,162.024,146.070,141.463,154.324,115.366,124.848,171.412,160.904,167.031,174.147,160.211,165.269,168.482,168.076,164.305,168.389,169.114,169.945,169.446,160.325,134.859,139.010,132.260,134.456,137.194,135.843,133.438,142.244,125.147,139.175,143.774,153.846,155.606,142.628,170.475,172.104,168.633,147.826,155.556,157.143,158.621,155.556,158.621,147.826,166.770,178.712,174.557,180.814,174.460,179.324,175.694,175.646,176.281,176.527,175.347,177.712,177.858,175.400,175.751,183.056,174.677,182.057,178.885,170.227,102.855,103.683,82.901,120.474,90.760,95.151,105.391,85.001,111.840,93.269,0.000,144.514,186.216,184.683,185.287,183.090,185.064,183.117,183.065,185.381,183.334,183.588,183.072,180.798,187.873,184.689,184.954,185.310,164.371,168.739,165.859,165.124,164.360,160.340,172.847,166.913,164.642,168.998,167.990,161.802,172.411,164.800,169.060,167.439,164.201,166.626,178.100,140.000,142.986,158.475,161.201,161.151,159.999,156.945,156.861,152.514,131.187,162.401,139.873,136.533,140.549 
196.054,187.558,185.835,186.219,188.578,186.267,189.071,186.566,187.852,188.058,185.630,183.356,190.793,190.787,190.231,191.386,192.909,149.898,123.738,169.167,141.360,143.647,124.001,121.531,140.614,98.537,101.815,68.052,110.618,135.135,163.092,149.879,153.371,151.414,153.581,153.756,150.626,154.821,157.226,153.377,147.924,144.692,147.426,157.335,153.846,139.611,124.355,115.942,118.130,110.487,110.953,118.246,120.538,123.247,124.492,113.980,132.934,106.916,103.611,154.336,168.000,167.568,100.000,114.286,117.241,120.000,114.286,120.000,100.000,151.455,158.290,165.827,179.305,183.784,165.312,176.760,180.063,182.002,179.800,182.353,178.188,181.538,169.620,176.074,175.274,168.170,181.513,183.246,120.803,150.000,134.392,132.342,135.442,153.940,127.069,147.118,164.706,118.858,142.760,144.514,0.000,176.864,172.003,177.345,170.640,174.697,176.266,174.405,177.231,178.378,170.787,174.086,170.800,174.526,175.899,170.582,173.227,105.175,119.807,111.943,109.800,98.634,108.745,117.209,120.556,115.349,119.173,111.005,104.185,110.152,110.228,124.043,113.692,108.766,113.033,156.862,142.857,69.629,96.469,118.369,129.795,123.301,108.762,114.603,128.722,124.121,113.095,86.607,81.374,90.837
152.203,156.237,133.560,138.431,137.636,143.791,147.304,132.951,141.956,146.731,164.389,145.686,134.065,129.875,134.076,135.109,145.014,167.835,154.672,179.228,162.037,130.402,152.142,162.665,159.606,170.179,162.342,178.540,178.676,180.328,186.359,142.683,138.795,145.160,139.306,134.497,134.111,136.121,145.606,149.794,145.693,144.619,125.875,131.905,147.059,177.780,180.645,180.000,180.645,180.952,180.952,180.645,180.328,180.946,180.645,180.328,181.557,160.471,167.949,131.756,107.301,105.017,177.982,171.001,165.993,166.557,170.517,166.770,177.982,124.104,122.710,103.542,89.039,107.900,107.153,116.419,113.004,88.777,109.225,111.093,96.929,112.880,96.977,107.062,87.461,98.245,79.990,73.078,132.118,188.991,189.474,188.519,189.286,180.317,177.435,184.099,180.617,175.762,190.000,186.216,176.864,0.000,66.865,37.615,61.807,55.720,52.627,57.630,50.208,48.803,59.900,46.098,62.438,54.484,63.159,65.910,69.552,144.334,152.346,156.164,153.090,154.195,154.952,155.506,150.430,151.626,156.145,150.052,152.848,150.592,153.566,152.349,156.105,151.830,149.364,112.461,188.679,178.210,182.439,155.746,145.338,147.386,156.417,147.932,162.902,173.703,158.581,174.538,170.990,169.769 
153.679,155.206,137.834,140.616,135.985,139.754,142.734,138.003,143.615,147.441,162.610,138.381,134.894,133.542,136.071,127.730,143.216,156.983,149.389,179.913,151.819,124.390,147.343,151.645,152.150,160.281,153.963,174.194,174.596,174.468,182.997,141.295,129.399,135.912,128.297,125.787,126.815,129.023,133.938,142.259,134.490,136.072,119.127,128.075,137.967,174.017,175.000,173.913,175.000,173.762,175.510,175.000,174.468,175.331,175.000,174.468,175.373,151.628,160.100,118.144,103.892,93.394,170.370,166.303,154.263,157.481,169.698,159.480,170.370,114.335,104.376,80.801,94.780,93.418,96.505,99.015,87.632,80.095,97.493,91.985,85.046,96.244,82.614,82.435,78.580,83.996,70.781,68.730,128.502,185.185,186.047,186.957,185.714,178.993,178.823,184.054,179.407,173.352,186.957,184.683,172.003,66.865,0.000,64.459,39.529,48.386,65.518,57.384,58.542,62.993,46.893,51.502,46.953,70.354,45.560,52.899,58.284,145.553,151.347,154.218,148.828,152.005,147.515,155.265,150.010,150.963,148.434,147.977,146.224,147.998,150.677,147.222,153.646,148.399,144.726,100.972,184.615,172.115,179.646,141.888,134.080,133.437,143.459,131.167,152.075,166.650,153.400,166.055,162.297,160.690 
147.179,153.622,136.288,140.496,136.628,141.084,141.158,135.469,142.399,144.918,162.158,138.105,130.037,123.741,128.882,128.709,139.966,164.576,153.452,183.016,161.145,129.332,149.701,162.563,162.213,167.821,161.041,177.473,177.449,179.310,184.125,143.333,136.703,145.736,137.075,135.285,133.775,133.289,142.920,149.986,142.408,140.717,124.099,127.670,145.518,176.417,179.661,178.947,179.661,178.480,180.000,179.661,179.310,179.969,179.661,179.310,183.226,159.535,166.622,132.969,105.401,96.490,176.699,171.865,163.826,166.376,174.333,168.379,176.699,127.822,121.756,100.645,89.170,107.540,108.042,116.219,109.540,87.522,116.365,116.393,99.801,110.590,94.314,107.362,84.249,95.623,75.544,65.526,135.396,188.350,188.889,187.725,188.679,183.585,183.373,187.606,181.981,178.603,189.474,185.287,177.345,37.615,64.459,0.000,52.280,47.397,47.079,45.415,51.825,42.787,53.868,39.342,53.255,50.168,51.823,53.157,65.097,145.715,156.009,154.109,152.385,157.191,155.486,153.768,156.851,155.681,159.137,152.437,155.075,152.593,156.864,155.108,158.929,157.531,151.920,113.251,188.000,177.173,181.412,152.087,146.675,142.212,158.262,147.790,162.309,169.139,158.682,174.149,169.373,167.888 
146.687,155.799,138.613,140.142,135.385,140.868,142.321,134.592,145.415,144.593,165.834,140.817,139.071,131.988,138.490,132.883,145.735,155.150,153.453,181.703,152.489,125.193,141.786,148.577,147.307,157.541,152.230,173.045,173.128,175.000,182.975,146.080,135.823,140.186,131.692,133.807,130.005,134.992,140.094,147.992,139.034,141.585,124.542,133.731,138.222,174.680,175.510,174.468,175.510,176.000,174.199,173.669,175.000,173.997,175.510,175.000,176.267,151.331,159.204,126.620,105.589,95.098,171.084,166.803,155.110,158.042,167.504,159.299,171.084,113.789,120.458,90.166,93.825,102.307,98.146,101.685,103.697,86.465,108.820,106.894,89.901,103.434,90.467,93.348,79.233,92.952,73.047,75.804,126.480,185.542,186.364,185.414,186.047,182.004,180.248,186.957,182.360,176.238,187.234,183.090,170.640,61.807,39.529,52.280,0.000,45.055,54.397,60.794,51.929,61.758,52.556,41.728,50.133,58.319,49.506,48.882,56.447,146.070,150.324,153.520,148.114,151.213,145.561,154.595,149.314,147.533,148.671,146.716,144.715,145.203,150.274,145.825,154.139,145.131,146.430,103.473,185.000,172.625,178.017,137.188,131.157,126.514,147.342,130.004,151.438,163.048,146.326,165.207,162.444,161.589 
147.114,155.435,136.317,140.971,132.186,141.287,144.238,133.420,140.327,145.135,168.206,142.176,129.284,121.271,125.932,126.427,139.081,163.387,161.913,185.896,157.433,131.764,146.960,156.149,154.759,162.027,158.398,176.627,176.775,178.571,183.875,150.955,141.559,148.057,140.811,138.634,133.837,140.593,145.240,149.497,146.041,145.015,128.076,132.733,146.211,175.879,178.947,178.182,178.947,177.612,179.310,178.947,178.571,177.698,178.947,178.571,180.091,162.540,167.279,136.389,113.819,98.415,175.758,172.374,165.399,167.151,175.145,166.735,175.758,124.735,119.444,97.881,107.717,105.638,112.174,115.894,105.549,86.045,114.084,107.903,101.659,113.825,93.608,102.496,88.410,95.789,83.657,63.749,131.117,187.879,188.462,187.462,188.235,182.856,181.451,187.137,183.144,177.870,189.091,185.064,174.697,55.720,48.386,47.397,45.055,0.000,44.361,52.885,47.304,58.792,48.078,38.007,42.273,59.076,33.723,67.553,65.340,145.642,153.281,152.461,146.326,152.435,153.240,155.299,153.293,149.252,149.347,151.727,147.084,148.737,157.702,148.138,157.119,149.162,147.074,108.319,187.500,176.268,180.901,145.809,141.551,137.942,152.600,139.371,159.772,166.625,157.631,171.804,168.373,167.535 
141.656,152.738,135.797,139.691,130.128,141.081,141.607,130.066,138.473,142.389,165.077,136.341,127.507,119.588,122.830,123.997,136.870,162.653,158.134,179.319,158.638,130.977,145.454,155.134,152.934,164.777,157.284,178.298,178.265,180.000,183.503,140.444,132.878,140.134,138.080,129.771,130.437,130.878,135.575,142.961,137.523,138.861,121.991,125.198,142.329,177.308,180.328,179.661,180.328,180.645,180.645,180.328,180.000,179.190,180.328,180.000,180.806,164.842,167.805,136.760,106.208,103.203,177.570,169.450,169.617,166.834,169.907,165.432,177.570,126.622,124.658,103.130,95.054,113.100,107.611,121.593,114.873,88.073,109.666,112.348,100.232,120.707,99.764,111.428,85.563,98.356,85.676,73.825,131.534,188.785,189.286,188.122,189.091,180.215,178.140,183.728,180.406,175.271,189.831,183.117,176.266,52.627,65.518,47.079,54.397,44.361,0.000,54.415,49.103,58.117,63.030,49.938,54.634,60.466,54.780,66.830,68.413,145.768,154.847,150.747,151.592,154.940,156.371,152.607,156.994,150.501,154.313,151.117,150.856,149.716,158.377,153.266,157.549,152.800,146.200,109.867,188.462,178.005,182.096,143.403,143.170,141.020,155.486,142.031,162.687,166.344,157.870,172.378,169.319,169.869 
154.319,151.548,135.769,140.943,135.402,138.276,138.038,135.996,145.429,143.336,157.098,142.575,126.373,123.835,126.272,120.965,135.783,165.600,154.785,179.189,159.732,130.119,149.183,160.239,161.345,166.177,161.308,178.182,178.486,178.378,182.127,138.784,132.766,137.264,129.713,124.706,130.370,129.242,129.162,141.686,137.607,136.625,117.013,122.020,140.042,175.564,178.761,177.982,178.761,179.130,179.130,178.761,178.378,179.075,178.761,178.378,181.385,156.672,163.732,122.272,95.068,93.649,175.510,168.717,160.859,160.477,165.790,161.342,175.510,119.468,110.083,92.171,85.768,103.671,94.555,112.457,98.076,83.655,91.321,94.853,87.887,103.420,87.324,101.198,74.419,79.713,65.533,64.001,138.322,187.755,188.350,188.991,188.119,178.334,175.618,182.460,178.713,173.512,188.991,183.065,174.405,57.630,57.384,45.415,60.794,52.885,54.415,0.000,62.342,48.960,53.848,53.607,55.345,58.159,42.635,46.812,60.497,147.718,156.570,154.360,151.616,155.459,155.236,155.348,151.392,150.087,153.573,149.286,152.819,149.753,151.771,154.451,154.410,152.842,154.578,110.976,187.368,178.182,182.708,150.739,144.536,141.197,157.251,143.938,160.841,168.410,162.375,173.217,169.534,166.625 
